center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_42_30_120.jpg, IMG/left_2016_12_01_13_42_30_120.jpg, IMG/right_2016_12_01_13_42_30_120.jpg, 0, 0.9855326, 0, 30.18203
IMG/center_2016_12_01_13_42_30_221.jpg, IMG/left_2016_12_01_13_42_30_221.jpg, IMG/right_2016_12_01_13_42_30_221.jpg, 0, 0.9855326, 0, 30.18599
IMG/center_2016_12_01_13_42_30_324.jpg, IMG/left_2016_12_01_13_42_30_324.jpg, IMG/right_2016_12_01_13_42_30_324.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_30_424.jpg, IMG/left_2016_12_01_13_42_30_424.jpg, IMG/right_2016_12_01_13_42_30_424.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_42_30_525.jpg, IMG/left_2016_12_01_13_42_30_525.jpg, IMG/right_2016_12_01_13_42_30_525.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_42_30_627.jpg, IMG/left_2016_12_01_13_42_30_627.jpg, IMG/right_2016_12_01_13_42_30_627.jpg, -0.05975719, 0.9855326, 0, 30.18574
IMG/center_2016_12_01_13_42_30_728.jpg, IMG/left_2016_12_01_13_42_30_728.jpg, IMG/right_2016_12_01_13_42_30_728.jpg, -0.1547008, 0.9855326, 0, 30.18155
IMG/center_2016_12_01_13_42_30_829.jpg, IMG/left_2016_12_01_13_42_30_829.jpg, IMG/right_2016_12_01_13_42_30_829.jpg, -0.2876218, 0.9855326, 0, 30.17422
IMG/center_2016_12_01_13_42_30_929.jpg, IMG/left_2016_12_01_13_42_30_929.jpg, IMG/right_2016_12_01_13_42_30_929.jpg, -0.2971161, 0.9855326, 0, 30.17912
IMG/center_2016_12_01_13_42_31_030.jpg, IMG/left_2016_12_01_13_42_31_030.jpg, IMG/right_2016_12_01_13_42_31_030.jpg, -0.2971161, 0.9855326, 0, 30.18226
IMG/center_2016_12_01_13_42_31_131.jpg, IMG/left_2016_12_01_13_42_31_131.jpg, IMG/right_2016_12_01_13_42_31_131.jpg, -0.2971161, 0.9855326, 0, 30.18364
IMG/center_2016_12_01_13_42_31_231.jpg, IMG/left_2016_12_01_13_42_31_231.jpg, IMG/right_2016_12_01_13_42_31_231.jpg, 0, 0.9855326, 0, 30.18319
IMG/center_2016_12_01_13_42_31_333.jpg, IMG/left_2016_12_01_13_42_31_333.jpg, IMG/right_2016_12_01_13_42_31_333.jpg, 0, 0.9855326, 0, 30.1861
IMG/center_2016_12_01_13_42_31_436.jpg, IMG/left_2016_12_01_13_42_31_436.jpg, IMG/right_2016_12_01_13_42_31_436.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_31_538.jpg, IMG/left_2016_12_01_13_42_31_538.jpg, IMG/right_2016_12_01_13_42_31_538.jpg, 0, 0.9855326, 0, 30.18672
IMG/center_2016_12_01_13_42_31_639.jpg, IMG/left_2016_12_01_13_42_31_639.jpg, IMG/right_2016_12_01_13_42_31_639.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_42_31_741.jpg, IMG/left_2016_12_01_13_42_31_741.jpg, IMG/right_2016_12_01_13_42_31_741.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_31_843.jpg, IMG/left_2016_12_01_13_42_31_843.jpg, IMG/right_2016_12_01_13_42_31_843.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_31_945.jpg, IMG/left_2016_12_01_13_42_31_945.jpg, IMG/right_2016_12_01_13_42_31_945.jpg, 0, 0.9855326, 0, 30.18667
IMG/center_2016_12_01_13_42_32_045.jpg, IMG/left_2016_12_01_13_42_32_045.jpg, IMG/right_2016_12_01_13_42_32_045.jpg, 0, 0.9855326, 0, 30.18647
IMG/center_2016_12_01_13_42_32_145.jpg, IMG/left_2016_12_01_13_42_32_145.jpg, IMG/right_2016_12_01_13_42_32_145.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_32_246.jpg, IMG/left_2016_12_01_13_42_32_246.jpg, IMG/right_2016_12_01_13_42_32_246.jpg, -0.05975719, 0.9855326, 0, 30.18616
IMG/center_2016_12_01_13_42_32_346.jpg, IMG/left_2016_12_01_13_42_32_346.jpg, IMG/right_2016_12_01_13_42_32_346.jpg, -0.1452064, 0.9855326, 0, 30.18245
IMG/center_2016_12_01_13_42_32_449.jpg, IMG/left_2016_12_01_13_42_32_449.jpg, IMG/right_2016_12_01_13_42_32_449.jpg, -0.1831838, 0.9855326, 0, 30.18261
IMG/center_2016_12_01_13_42_32_550.jpg, IMG/left_2016_12_01_13_42_32_550.jpg, IMG/right_2016_12_01_13_42_32_550.jpg, -0.2306556, 0.9855326, 0, 30.18159
IMG/center_2016_12_01_13_42_32_650.jpg, IMG/left_2016_12_01_13_42_32_650.jpg, IMG/right_2016_12_01_13_42_32_650.jpg, -0.2496443, 0.9855326, 0, 30.18241
IMG/center_2016_12_01_13_42_32_751.jpg, IMG/left_2016_12_01_13_42_32_751.jpg, IMG/right_2016_12_01_13_42_32_751.jpg, -0.24015, 0.9855326, 0, 30.18464
IMG/center_2016_12_01_13_42_32_853.jpg, IMG/left_2016_12_01_13_42_32_853.jpg, IMG/right_2016_12_01_13_42_32_853.jpg, -0.06925154, 0.9855326, 0, 30.18781
IMG/center_2016_12_01_13_42_32_955.jpg, IMG/left_2016_12_01_13_42_32_955.jpg, IMG/right_2016_12_01_13_42_32_955.jpg, 0, 0.9855326, 0, 30.1861
IMG/center_2016_12_01_13_42_33_056.jpg, IMG/left_2016_12_01_13_42_33_056.jpg, IMG/right_2016_12_01_13_42_33_056.jpg, 0, 0.9855326, 0, 30.18702
IMG/center_2016_12_01_13_42_33_159.jpg, IMG/left_2016_12_01_13_42_33_159.jpg, IMG/right_2016_12_01_13_42_33_159.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_42_33_260.jpg, IMG/left_2016_12_01_13_42_33_260.jpg, IMG/right_2016_12_01_13_42_33_260.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_42_33_361.jpg, IMG/left_2016_12_01_13_42_33_361.jpg, IMG/right_2016_12_01_13_42_33_361.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_33_462.jpg, IMG/left_2016_12_01_13_42_33_462.jpg, IMG/right_2016_12_01_13_42_33_462.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_33_563.jpg, IMG/left_2016_12_01_13_42_33_563.jpg, IMG/right_2016_12_01_13_42_33_563.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_42_33_664.jpg, IMG/left_2016_12_01_13_42_33_664.jpg, IMG/right_2016_12_01_13_42_33_664.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_42_33_767.jpg, IMG/left_2016_12_01_13_42_33_767.jpg, IMG/right_2016_12_01_13_42_33_767.jpg, 0, 0.9855326, 0, 30.18682
IMG/center_2016_12_01_13_42_33_868.jpg, IMG/left_2016_12_01_13_42_33_868.jpg, IMG/right_2016_12_01_13_42_33_868.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_33_969.jpg, IMG/left_2016_12_01_13_42_33_969.jpg, IMG/right_2016_12_01_13_42_33_969.jpg, -0.002791043, 0.9855326, 0, 30.1867
IMG/center_2016_12_01_13_42_34_071.jpg, IMG/left_2016_12_01_13_42_34_071.jpg, IMG/right_2016_12_01_13_42_34_071.jpg, -0.05975719, 0.9855326, 0, 30.1859
IMG/center_2016_12_01_13_42_34_172.jpg, IMG/left_2016_12_01_13_42_34_172.jpg, IMG/right_2016_12_01_13_42_34_172.jpg, -0.06925154, 0.9855326, 0, 30.18603
IMG/center_2016_12_01_13_42_34_272.jpg, IMG/left_2016_12_01_13_42_34_272.jpg, IMG/right_2016_12_01_13_42_34_272.jpg, -0.1452064, 0.9855326, 0, 30.18316
IMG/center_2016_12_01_13_42_34_374.jpg, IMG/left_2016_12_01_13_42_34_374.jpg, IMG/right_2016_12_01_13_42_34_374.jpg, -0.1736895, 0.9855326, 0, 30.18325
IMG/center_2016_12_01_13_42_34_476.jpg, IMG/left_2016_12_01_13_42_34_476.jpg, IMG/right_2016_12_01_13_42_34_476.jpg, -0.1831838, 0.9855326, 0, 30.18424
IMG/center_2016_12_01_13_42_34_577.jpg, IMG/left_2016_12_01_13_42_34_577.jpg, IMG/right_2016_12_01_13_42_34_577.jpg, -0.1831838, 0.9855326, 0, 30.18514
IMG/center_2016_12_01_13_42_34_677.jpg, IMG/left_2016_12_01_13_42_34_677.jpg, IMG/right_2016_12_01_13_42_34_677.jpg, -0.1736895, 0.9855326, 0, 30.18603
IMG/center_2016_12_01_13_42_34_780.jpg, IMG/left_2016_12_01_13_42_34_780.jpg, IMG/right_2016_12_01_13_42_34_780.jpg, -0.06925154, 0.9855326, 0, 30.1878
IMG/center_2016_12_01_13_42_34_881.jpg, IMG/left_2016_12_01_13_42_34_881.jpg, IMG/right_2016_12_01_13_42_34_881.jpg, 0, 0.9855326, 0, 30.186
IMG/center_2016_12_01_13_42_34_984.jpg, IMG/left_2016_12_01_13_42_34_984.jpg, IMG/right_2016_12_01_13_42_34_984.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_42_35_086.jpg, IMG/left_2016_12_01_13_42_35_086.jpg, IMG/right_2016_12_01_13_42_35_086.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_35_187.jpg, IMG/left_2016_12_01_13_42_35_187.jpg, IMG/right_2016_12_01_13_42_35_187.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_35_287.jpg, IMG/left_2016_12_01_13_42_35_287.jpg, IMG/right_2016_12_01_13_42_35_287.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_42_35_389.jpg, IMG/left_2016_12_01_13_42_35_389.jpg, IMG/right_2016_12_01_13_42_35_389.jpg, -0.135712, 0.9855326, 0, 30.18163
IMG/center_2016_12_01_13_42_35_490.jpg, IMG/left_2016_12_01_13_42_35_490.jpg, IMG/right_2016_12_01_13_42_35_490.jpg, -0.1831838, 0.9855326, 0, 30.18132
IMG/center_2016_12_01_13_42_35_591.jpg, IMG/left_2016_12_01_13_42_35_591.jpg, IMG/right_2016_12_01_13_42_35_591.jpg, -0.1736895, 0.9855326, 0, 30.18486
IMG/center_2016_12_01_13_42_35_693.jpg, IMG/left_2016_12_01_13_42_35_693.jpg, IMG/right_2016_12_01_13_42_35_693.jpg, 0, 0.9855326, 0, 30.18587
IMG/center_2016_12_01_13_42_35_793.jpg, IMG/left_2016_12_01_13_42_35_793.jpg, IMG/right_2016_12_01_13_42_35_793.jpg, 0, 0.9855326, 0, 30.18674
IMG/center_2016_12_01_13_42_35_894.jpg, IMG/left_2016_12_01_13_42_35_894.jpg, IMG/right_2016_12_01_13_42_35_894.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_42_35_995.jpg, IMG/left_2016_12_01_13_42_35_995.jpg, IMG/right_2016_12_01_13_42_35_995.jpg, -0.1452064, 0.9855326, 0, 30.18173
IMG/center_2016_12_01_13_42_36_097.jpg, IMG/left_2016_12_01_13_42_36_097.jpg, IMG/right_2016_12_01_13_42_36_097.jpg, -0.1452064, 0.9855326, 0, 30.18428
IMG/center_2016_12_01_13_42_36_199.jpg, IMG/left_2016_12_01_13_42_36_199.jpg, IMG/right_2016_12_01_13_42_36_199.jpg, -0.1452064, 0.9855326, 0, 30.1853
IMG/center_2016_12_01_13_42_36_302.jpg, IMG/left_2016_12_01_13_42_36_302.jpg, IMG/right_2016_12_01_13_42_36_302.jpg, -0.1452064, 0.9855326, 0, 30.18575
IMG/center_2016_12_01_13_42_36_403.jpg, IMG/left_2016_12_01_13_42_36_403.jpg, IMG/right_2016_12_01_13_42_36_403.jpg, -0.1452064, 0.9855326, 0, 30.18599
IMG/center_2016_12_01_13_42_36_504.jpg, IMG/left_2016_12_01_13_42_36_504.jpg, IMG/right_2016_12_01_13_42_36_504.jpg, -0.08824026, 0.9855326, 0, 30.18733
IMG/center_2016_12_01_13_42_36_605.jpg, IMG/left_2016_12_01_13_42_36_605.jpg, IMG/right_2016_12_01_13_42_36_605.jpg, 0, 0.9855326, 0, 30.18602
IMG/center_2016_12_01_13_42_36_708.jpg, IMG/left_2016_12_01_13_42_36_708.jpg, IMG/right_2016_12_01_13_42_36_708.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_36_808.jpg, IMG/left_2016_12_01_13_42_36_808.jpg, IMG/right_2016_12_01_13_42_36_808.jpg, 0, 0.9855326, 0, 30.18585
IMG/center_2016_12_01_13_42_36_909.jpg, IMG/left_2016_12_01_13_42_36_909.jpg, IMG/right_2016_12_01_13_42_36_909.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_42_37_012.jpg, IMG/left_2016_12_01_13_42_37_012.jpg, IMG/right_2016_12_01_13_42_37_012.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_37_113.jpg, IMG/left_2016_12_01_13_42_37_113.jpg, IMG/right_2016_12_01_13_42_37_113.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_42_37_216.jpg, IMG/left_2016_12_01_13_42_37_216.jpg, IMG/right_2016_12_01_13_42_37_216.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_37_317.jpg, IMG/left_2016_12_01_13_42_37_317.jpg, IMG/right_2016_12_01_13_42_37_317.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_42_37_419.jpg, IMG/left_2016_12_01_13_42_37_419.jpg, IMG/right_2016_12_01_13_42_37_419.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_37_520.jpg, IMG/left_2016_12_01_13_42_37_520.jpg, IMG/right_2016_12_01_13_42_37_520.jpg, -0.05975719, 0.9855326, 0, 30.18576
IMG/center_2016_12_01_13_42_37_621.jpg, IMG/left_2016_12_01_13_42_37_621.jpg, IMG/right_2016_12_01_13_42_37_621.jpg, -0.06925154, 0.9855326, 0, 30.18574
IMG/center_2016_12_01_13_42_37_722.jpg, IMG/left_2016_12_01_13_42_37_722.jpg, IMG/right_2016_12_01_13_42_37_722.jpg, -0.0787459, 0.9855326, 0, 30.18604
IMG/center_2016_12_01_13_42_37_822.jpg, IMG/left_2016_12_01_13_42_37_822.jpg, IMG/right_2016_12_01_13_42_37_822.jpg, -0.06925154, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_42_37_925.jpg, IMG/left_2016_12_01_13_42_37_925.jpg, IMG/right_2016_12_01_13_42_37_925.jpg, -0.06925154, 0.9855326, 0, 30.18645
IMG/center_2016_12_01_13_42_38_025.jpg, IMG/left_2016_12_01_13_42_38_025.jpg, IMG/right_2016_12_01_13_42_38_025.jpg, -0.06925154, 0.9855326, 0, 30.1865
IMG/center_2016_12_01_13_42_38_127.jpg, IMG/left_2016_12_01_13_42_38_127.jpg, IMG/right_2016_12_01_13_42_38_127.jpg, -0.06925154, 0.9855326, 0, 30.18654
IMG/center_2016_12_01_13_42_38_228.jpg, IMG/left_2016_12_01_13_42_38_228.jpg, IMG/right_2016_12_01_13_42_38_228.jpg, -0.0787459, 0.9855326, 0, 30.1864
IMG/center_2016_12_01_13_42_38_329.jpg, IMG/left_2016_12_01_13_42_38_329.jpg, IMG/right_2016_12_01_13_42_38_329.jpg, -0.0787459, 0.9855326, 0, 30.18652
IMG/center_2016_12_01_13_42_38_429.jpg, IMG/left_2016_12_01_13_42_38_429.jpg, IMG/right_2016_12_01_13_42_38_429.jpg, -0.08824026, 0.9855326, 0, 30.18629
IMG/center_2016_12_01_13_42_38_529.jpg, IMG/left_2016_12_01_13_42_38_529.jpg, IMG/right_2016_12_01_13_42_38_529.jpg, -0.08824026, 0.9855326, 0, 30.18639
IMG/center_2016_12_01_13_42_38_630.jpg, IMG/left_2016_12_01_13_42_38_630.jpg, IMG/right_2016_12_01_13_42_38_630.jpg, -0.08824026, 0.9855326, 0, 30.18641
IMG/center_2016_12_01_13_42_38_730.jpg, IMG/left_2016_12_01_13_42_38_730.jpg, IMG/right_2016_12_01_13_42_38_730.jpg, -0.08824026, 0.9855326, 0, 30.18647
IMG/center_2016_12_01_13_42_38_833.jpg, IMG/left_2016_12_01_13_42_38_833.jpg, IMG/right_2016_12_01_13_42_38_833.jpg, -0.06925154, 0.9855326, 0, 30.18677
IMG/center_2016_12_01_13_42_38_933.jpg, IMG/left_2016_12_01_13_42_38_933.jpg, IMG/right_2016_12_01_13_42_38_933.jpg, 0, 0.9855326, 0, 30.18649
IMG/center_2016_12_01_13_42_39_033.jpg, IMG/left_2016_12_01_13_42_39_033.jpg, IMG/right_2016_12_01_13_42_39_033.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_39_134.jpg, IMG/left_2016_12_01_13_42_39_134.jpg, IMG/right_2016_12_01_13_42_39_134.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_39_236.jpg, IMG/left_2016_12_01_13_42_39_236.jpg, IMG/right_2016_12_01_13_42_39_236.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_42_39_338.jpg, IMG/left_2016_12_01_13_42_39_338.jpg, IMG/right_2016_12_01_13_42_39_338.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_42_39_439.jpg, IMG/left_2016_12_01_13_42_39_439.jpg, IMG/right_2016_12_01_13_42_39_439.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_39_539.jpg, IMG/left_2016_12_01_13_42_39_539.jpg, IMG/right_2016_12_01_13_42_39_539.jpg, -0.107229, 0.9855326, 0, 30.18401
IMG/center_2016_12_01_13_42_39_641.jpg, IMG/left_2016_12_01_13_42_39_641.jpg, IMG/right_2016_12_01_13_42_39_641.jpg, -0.1262177, 0.9855326, 0, 30.18465
IMG/center_2016_12_01_13_42_39_742.jpg, IMG/left_2016_12_01_13_42_39_742.jpg, IMG/right_2016_12_01_13_42_39_742.jpg, -0.1262177, 0.9855326, 0, 30.18555
IMG/center_2016_12_01_13_42_39_844.jpg, IMG/left_2016_12_01_13_42_39_844.jpg, IMG/right_2016_12_01_13_42_39_844.jpg, -0.1262177, 0.9855326, 0, 30.18587
IMG/center_2016_12_01_13_42_39_947.jpg, IMG/left_2016_12_01_13_42_39_947.jpg, IMG/right_2016_12_01_13_42_39_947.jpg, -0.1262177, 0.9855326, 0, 30.18612
IMG/center_2016_12_01_13_42_40_048.jpg, IMG/left_2016_12_01_13_42_40_048.jpg, IMG/right_2016_12_01_13_42_40_048.jpg, -0.0787459, 0.9855326, 0, 30.18704
IMG/center_2016_12_01_13_42_40_150.jpg, IMG/left_2016_12_01_13_42_40_150.jpg, IMG/right_2016_12_01_13_42_40_150.jpg, -0.0122854, 0.9855326, 0, 30.18667
IMG/center_2016_12_01_13_42_40_252.jpg, IMG/left_2016_12_01_13_42_40_252.jpg, IMG/right_2016_12_01_13_42_40_252.jpg, 0, 0.9855326, 0, 30.18659
IMG/center_2016_12_01_13_42_40_354.jpg, IMG/left_2016_12_01_13_42_40_354.jpg, IMG/right_2016_12_01_13_42_40_354.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_42_40_456.jpg, IMG/left_2016_12_01_13_42_40_456.jpg, IMG/right_2016_12_01_13_42_40_456.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_40_557.jpg, IMG/left_2016_12_01_13_42_40_557.jpg, IMG/right_2016_12_01_13_42_40_557.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_40_659.jpg, IMG/left_2016_12_01_13_42_40_659.jpg, IMG/right_2016_12_01_13_42_40_659.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_40_761.jpg, IMG/left_2016_12_01_13_42_40_761.jpg, IMG/right_2016_12_01_13_42_40_761.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_40_863.jpg, IMG/left_2016_12_01_13_42_40_863.jpg, IMG/right_2016_12_01_13_42_40_863.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_40_963.jpg, IMG/left_2016_12_01_13_42_40_963.jpg, IMG/right_2016_12_01_13_42_40_963.jpg, 0, 0.9855326, 0, 30.18634
IMG/center_2016_12_01_13_42_41_064.jpg, IMG/left_2016_12_01_13_42_41_064.jpg, IMG/right_2016_12_01_13_42_41_064.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_41_166.jpg, IMG/left_2016_12_01_13_42_41_166.jpg, IMG/right_2016_12_01_13_42_41_166.jpg, 0, 0.9855326, 0, 30.18684
IMG/center_2016_12_01_13_42_41_266.jpg, IMG/left_2016_12_01_13_42_41_266.jpg, IMG/right_2016_12_01_13_42_41_266.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_41_367.jpg, IMG/left_2016_12_01_13_42_41_367.jpg, IMG/right_2016_12_01_13_42_41_367.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_41_470.jpg, IMG/left_2016_12_01_13_42_41_470.jpg, IMG/right_2016_12_01_13_42_41_470.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_41_572.jpg, IMG/left_2016_12_01_13_42_41_572.jpg, IMG/right_2016_12_01_13_42_41_572.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_41_672.jpg, IMG/left_2016_12_01_13_42_41_672.jpg, IMG/right_2016_12_01_13_42_41_672.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_42_41_774.jpg, IMG/left_2016_12_01_13_42_41_774.jpg, IMG/right_2016_12_01_13_42_41_774.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_42_41_875.jpg, IMG/left_2016_12_01_13_42_41_875.jpg, IMG/right_2016_12_01_13_42_41_875.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_41_976.jpg, IMG/left_2016_12_01_13_42_41_976.jpg, IMG/right_2016_12_01_13_42_41_976.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_42_078.jpg, IMG/left_2016_12_01_13_42_42_078.jpg, IMG/right_2016_12_01_13_42_42_078.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_42_179.jpg, IMG/left_2016_12_01_13_42_42_179.jpg, IMG/right_2016_12_01_13_42_42_179.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_42_42_282.jpg, IMG/left_2016_12_01_13_42_42_282.jpg, IMG/right_2016_12_01_13_42_42_282.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_42_383.jpg, IMG/left_2016_12_01_13_42_42_383.jpg, IMG/right_2016_12_01_13_42_42_383.jpg, 0, 0.9855326, 0, 30.18675
IMG/center_2016_12_01_13_42_42_483.jpg, IMG/left_2016_12_01_13_42_42_483.jpg, IMG/right_2016_12_01_13_42_42_483.jpg, -0.06925154, 0.9855326, 0, 30.18521
IMG/center_2016_12_01_13_42_42_583.jpg, IMG/left_2016_12_01_13_42_42_583.jpg, IMG/right_2016_12_01_13_42_42_583.jpg, -0.0787459, 0.9855326, 0, 30.18577
IMG/center_2016_12_01_13_42_42_686.jpg, IMG/left_2016_12_01_13_42_42_686.jpg, IMG/right_2016_12_01_13_42_42_686.jpg, -0.0787459, 0.9855326, 0, 30.18617
IMG/center_2016_12_01_13_42_42_787.jpg, IMG/left_2016_12_01_13_42_42_787.jpg, IMG/right_2016_12_01_13_42_42_787.jpg, -0.1452064, 0.9855326, 0, 30.18373
IMG/center_2016_12_01_13_42_42_888.jpg, IMG/left_2016_12_01_13_42_42_888.jpg, IMG/right_2016_12_01_13_42_42_888.jpg, -0.1452064, 0.9855326, 0, 30.18506
IMG/center_2016_12_01_13_42_42_989.jpg, IMG/left_2016_12_01_13_42_42_989.jpg, IMG/right_2016_12_01_13_42_42_989.jpg, -0.1452064, 0.9855326, 0, 30.18565
IMG/center_2016_12_01_13_42_43_089.jpg, IMG/left_2016_12_01_13_42_43_089.jpg, IMG/right_2016_12_01_13_42_43_089.jpg, -0.1452064, 0.9855326, 0, 30.18592
IMG/center_2016_12_01_13_42_43_190.jpg, IMG/left_2016_12_01_13_42_43_190.jpg, IMG/right_2016_12_01_13_42_43_190.jpg, -0.002791043, 0.9855326, 0, 30.18642
IMG/center_2016_12_01_13_42_43_290.jpg, IMG/left_2016_12_01_13_42_43_290.jpg, IMG/right_2016_12_01_13_42_43_290.jpg, 0, 0.9855326, 0, 30.1864
IMG/center_2016_12_01_13_42_43_392.jpg, IMG/left_2016_12_01_13_42_43_392.jpg, IMG/right_2016_12_01_13_42_43_392.jpg, 0, 0.9855326, 0, 30.18669
IMG/center_2016_12_01_13_42_43_492.jpg, IMG/left_2016_12_01_13_42_43_492.jpg, IMG/right_2016_12_01_13_42_43_492.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_42_43_594.jpg, IMG/left_2016_12_01_13_42_43_594.jpg, IMG/right_2016_12_01_13_42_43_594.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_43_696.jpg, IMG/left_2016_12_01_13_42_43_696.jpg, IMG/right_2016_12_01_13_42_43_696.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_43_798.jpg, IMG/left_2016_12_01_13_42_43_798.jpg, IMG/right_2016_12_01_13_42_43_798.jpg, 0.04262284, 0.9855326, 0, 30.18612
IMG/center_2016_12_01_13_42_43_898.jpg, IMG/left_2016_12_01_13_42_43_898.jpg, IMG/right_2016_12_01_13_42_43_898.jpg, 0.07132844, 0.9855326, 0, 30.18579
IMG/center_2016_12_01_13_42_43_999.jpg, IMG/left_2016_12_01_13_42_43_999.jpg, IMG/right_2016_12_01_13_42_43_999.jpg, 0.07132844, 0.9855326, 0, 30.18617
IMG/center_2016_12_01_13_42_44_100.jpg, IMG/left_2016_12_01_13_42_44_100.jpg, IMG/right_2016_12_01_13_42_44_100.jpg, 0, 0.9855326, 0, 30.18633
IMG/center_2016_12_01_13_42_44_202.jpg, IMG/left_2016_12_01_13_42_44_202.jpg, IMG/right_2016_12_01_13_42_44_202.jpg, 0, 0.9855326, 0, 30.18659
IMG/center_2016_12_01_13_42_44_304.jpg, IMG/left_2016_12_01_13_42_44_304.jpg, IMG/right_2016_12_01_13_42_44_304.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_44_405.jpg, IMG/left_2016_12_01_13_42_44_405.jpg, IMG/right_2016_12_01_13_42_44_405.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_42_44_506.jpg, IMG/left_2016_12_01_13_42_44_506.jpg, IMG/right_2016_12_01_13_42_44_506.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_44_608.jpg, IMG/left_2016_12_01_13_42_44_608.jpg, IMG/right_2016_12_01_13_42_44_608.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_44_708.jpg, IMG/left_2016_12_01_13_42_44_708.jpg, IMG/right_2016_12_01_13_42_44_708.jpg, 0, 0.9855326, 0, 30.18674
IMG/center_2016_12_01_13_42_44_808.jpg, IMG/left_2016_12_01_13_42_44_808.jpg, IMG/right_2016_12_01_13_42_44_808.jpg, 0, 0.9855326, 0, 30.18665
